User ID,User Name,AWS Service,Interaction Type,Interaction Frequency,Rating
2668,Julie Greene,AWS Cloud Migration,Purchase,6,1
2668,Julie Greene,AWS Amplify,View,2,5
2668,Julie Greene,AWS Lambda,Comment,12,3
2668,Julie Greene,AWS EC2,Comment,12,4
2668,Julie Greene,AWS S3,View,18,2
2668,Julie Greene,AWS Identity and Access Management (IAM),View,1,5
2668,Julie Greene,AWS Security Hub,Like,4,1
2668,Julie Greene,AWS GuardDuty,Purchase,10,1
2668,Julie Greene,AWS WAF,Like,12,1
2669,Michael Wilson,AWS Well-Architected Framework,View,17,5
2669,Michael Wilson,AWS Solutions Architect Consulting,Like,12,4
2669,Michael Wilson,AWS Cloud Migration,View,17,4
2669,Michael Wilson,AWS Amplify,Purchase,9,1
2669,Michael Wilson,AWS Lambda,Comment,16,4
2669,Michael Wilson,AWS EC2,Comment,20,3
2669,Michael Wilson,AWS S3,Purchase,14,2
2669,Michael Wilson,AWS Identity and Access Management (IAM),View,2,4
2669,Michael Wilson,AWS Security Hub,Purchase,8,4
2669,Michael Wilson,AWS GuardDuty,Like,3,5
2669,Michael Wilson,AWS WAF,Comment,14,4
2670,Katie Hudson,AWS Well-Architected Framework,View,2,4
2670,Katie Hudson,AWS Solutions Architect Consulting,Purchase,7,4
2670,Katie Hudson,AWS Cloud Migration,Like,16,1
2670,Katie Hudson,AWS Amplify,Purchase,19,2
2670,Katie Hudson,AWS Lambda,Like,20,4
2670,Katie Hudson,AWS EC2,View,10,4
2670,Katie Hudson,AWS S3,View,15,1
2670,Katie Hudson,AWS Identity and Access Management (IAM),Comment,18,4
2670,Katie Hudson,AWS Security Hub,View,5,5
2670,Katie Hudson,AWS GuardDuty,Comment,12,2
2670,Katie Hudson,AWS WAF,Purchase,7,4
2671,Stephen Velazquez,AWS Well-Architected Framework,Like,5,1
2671,Stephen Velazquez,AWS Solutions Architect Consulting,View,19,4
2671,Stephen Velazquez,AWS Cloud Migration,View,20,1
2671,Stephen Velazquez,AWS Amplify,View,17,4
2671,Stephen Velazquez,AWS Lambda,Purchase,17,4
2671,Stephen Velazquez,AWS EC2,View,16,4
2671,Stephen Velazquez,AWS S3,Purchase,14,4
2671,Stephen Velazquez,AWS Identity and Access Management (IAM),View,18,5
2671,Stephen Velazquez,AWS Security Hub,View,4,5
2671,Stephen Velazquez,AWS GuardDuty,View,13,2
2671,Stephen Velazquez,AWS WAF,Purchase,5,1
2672,James Bryant,AWS Well-Architected Framework,Like,14,2
2672,James Bryant,AWS Solutions Architect Consulting,Purchase,2,5
2672,James Bryant,AWS Cloud Migration,Comment,4,2
2672,James Bryant,AWS Amplify,Comment,3,2
2672,James Bryant,AWS Lambda,Comment,4,2
2672,James Bryant,AWS EC2,Purchase,6,5
2672,James Bryant,AWS S3,Like,12,4
2672,James Bryant,AWS Identity and Access Management (IAM),View,12,4
2672,James Bryant,AWS Security Hub,Comment,13,1
2672,James Bryant,AWS GuardDuty,Like,3,5
2672,James Bryant,AWS WAF,View,2,3
2673,Francisco Bailey,AWS Well-Architected Framework,View,6,5
2673,Francisco Bailey,AWS Solutions Architect Consulting,Like,13,4
2673,Francisco Bailey,AWS Cloud Migration,View,20,5
2673,Francisco Bailey,AWS Amplify,View,18,4
2673,Francisco Bailey,AWS Lambda,Comment,9,3
2673,Francisco Bailey,AWS EC2,Comment,11,2
2673,Francisco Bailey,AWS S3,View,20,3
2673,Francisco Bailey,AWS Identity and Access Management (IAM),Comment,17,5
2673,Francisco Bailey,AWS Security Hub,Purchase,4,1
2673,Francisco Bailey,AWS GuardDuty,View,5,2
2673,Francisco Bailey,AWS WAF,View,17,5
2674,Sarah Martinez,AWS Well-Architected Framework,Comment,5,1
2674,Sarah Martinez,AWS Solutions Architect Consulting,Like,5,3
2674,Sarah Martinez,AWS Cloud Migration,Comment,3,2
2674,Sarah Martinez,AWS Amplify,Comment,6,5
2674,Sarah Martinez,AWS Lambda,Purchase,13,1
2674,Sarah Martinez,AWS EC2,Comment,17,5
2674,Sarah Martinez,AWS S3,View,9,5
2674,Sarah Martinez,AWS Identity and Access Management (IAM),Like,11,3
2674,Sarah Martinez,AWS Security Hub,View,11,4
2674,Sarah Martinez,AWS GuardDuty,Purchase,17,1
2674,Sarah Martinez,AWS WAF,Like,6,5
2675,Joyce Myers,AWS Well-Architected Framework,View,16,5
2675,Joyce Myers,AWS Solutions Architect Consulting,Like,8,2
2675,Joyce Myers,AWS Cloud Migration,View,19,2
2675,Joyce Myers,AWS Amplify,Purchase,11,5
2675,Joyce Myers,AWS Lambda,View,8,2
2675,Joyce Myers,AWS EC2,Comment,11,3
2675,Joyce Myers,AWS S3,View,7,4
2675,Joyce Myers,AWS Identity and Access Management (IAM),Like,13,4
2675,Joyce Myers,AWS Security Hub,View,3,5
2675,Joyce Myers,AWS GuardDuty,Like,9,4
2675,Joyce Myers,AWS WAF,Purchase,15,5
2676,David Bush,AWS Well-Architected Framework,Like,19,2
2676,David Bush,AWS Solutions Architect Consulting,Purchase,13,5
2676,David Bush,AWS Cloud Migration,Like,7,5
2676,David Bush,AWS Amplify,Comment,3,3
2676,David Bush,AWS Lambda,Like,14,1
2676,David Bush,AWS EC2,View,13,5
2676,David Bush,AWS S3,Comment,15,5
2676,David Bush,AWS Identity and Access Management (IAM),View,6,5
2676,David Bush,AWS Security Hub,Like,7,3
2676,David Bush,AWS GuardDuty,View,4,1
2676,David Bush,AWS WAF,Purchase,13,5
2677,Leah Morris,AWS Well-Architected Framework,Like,4,2
2677,Leah Morris,AWS Solutions Architect Consulting,View,5,4
2677,Leah Morris,AWS Cloud Migration,Purchase,15,3
2677,Leah Morris,AWS Amplify,Purchase,6,3
2677,Leah Morris,AWS Lambda,Comment,13,4
2677,Leah Morris,AWS EC2,Comment,19,5
2677,Leah Morris,AWS S3,Purchase,17,4
2677,Leah Morris,AWS Identity and Access Management (IAM),Like,16,5
2677,Leah Morris,AWS Security Hub,Like,14,4
2677,Leah Morris,AWS GuardDuty,Like,17,4
2677,Leah Morris,AWS WAF,Purchase,11,2
2678,Daniel Chambers,AWS Well-Architected Framework,View,16,2
2678,Daniel Chambers,AWS Solutions Architect Consulting,Comment,6,3
2678,Daniel Chambers,AWS Cloud Migration,Comment,18,5
2678,Daniel Chambers,AWS Amplify,Like,17,4
2678,Daniel Chambers,AWS Lambda,Purchase,13,5
2678,Daniel Chambers,AWS EC2,Comment,15,3
2678,Daniel Chambers,AWS S3,View,13,2
2678,Daniel Chambers,AWS Identity and Access Management (IAM),Purchase,5,3
2678,Daniel Chambers,AWS Security Hub,Like,1,4
2678,Daniel Chambers,AWS GuardDuty,View,16,1
2678,Daniel Chambers,AWS WAF,View,6,1
2679,Lauren Roberts,AWS Well-Architected Framework,View,16,3
2679,Lauren Roberts,AWS Solutions Architect Consulting,Purchase,17,3
2679,Lauren Roberts,AWS Cloud Migration,View,9,5
2679,Lauren Roberts,AWS Amplify,View,10,3
2679,Lauren Roberts,AWS Lambda,View,1,5
2679,Lauren Roberts,AWS EC2,Comment,19,5
2679,Lauren Roberts,AWS S3,Purchase,20,5
2679,Lauren Roberts,AWS Identity and Access Management (IAM),View,17,5
2679,Lauren Roberts,AWS Security Hub,Purchase,5,2
2679,Lauren Roberts,AWS GuardDuty,Like,17,1
2679,Lauren Roberts,AWS WAF,Purchase,2,2
2680,Lindsay Miller,AWS Well-Architected Framework,View,3,5
2680,Lindsay Miller,AWS Solutions Architect Consulting,Like,20,3
2680,Lindsay Miller,AWS Cloud Migration,Purchase,10,1
2680,Lindsay Miller,AWS Amplify,Like,14,4
2680,Lindsay Miller,AWS Lambda,Purchase,4,2
2680,Lindsay Miller,AWS EC2,View,7,5
2680,Lindsay Miller,AWS S3,Comment,14,2
2680,Lindsay Miller,AWS Identity and Access Management (IAM),View,19,4
2680,Lindsay Miller,AWS Security Hub,View,17,1
2680,Lindsay Miller,AWS GuardDuty,Like,18,4
2680,Lindsay Miller,AWS WAF,Like,4,1
2681,Jessica Watkins,AWS Well-Architected Framework,Purchase,7,1
2681,Jessica Watkins,AWS Solutions Architect Consulting,Like,13,5
2681,Jessica Watkins,AWS Cloud Migration,View,4,5
2681,Jessica Watkins,AWS Amplify,Comment,11,4
2681,Jessica Watkins,AWS Lambda,Comment,10,3
2681,Jessica Watkins,AWS EC2,View,19,3
2681,Jessica Watkins,AWS S3,Comment,7,3
2681,Jessica Watkins,AWS Identity and Access Management (IAM),Like,4,1
2681,Jessica Watkins,AWS Security Hub,View,3,3
2681,Jessica Watkins,AWS GuardDuty,Comment,13,4
2681,Jessica Watkins,AWS WAF,Comment,19,4
2682,Andrew Hansen,AWS Well-Architected Framework,Purchase,19,2
2682,Andrew Hansen,AWS Solutions Architect Consulting,View,7,1
2682,Andrew Hansen,AWS Cloud Migration,Like,19,3
2682,Andrew Hansen,AWS Amplify,View,14,4
2682,Andrew Hansen,AWS Lambda,Like,8,1
2682,Andrew Hansen,AWS EC2,Purchase,15,2
2682,Andrew Hansen,AWS S3,View,10,5
2682,Andrew Hansen,AWS Identity and Access Management (IAM),View,20,2
2682,Andrew Hansen,AWS Security Hub,Like,19,4
2682,Andrew Hansen,AWS GuardDuty,Comment,2,5
2682,Andrew Hansen,AWS WAF,Like,3,4
2683,Mark Robinson,AWS Well-Architected Framework,Purchase,8,2
2683,Mark Robinson,AWS Solutions Architect Consulting,View,16,4
2683,Mark Robinson,AWS Cloud Migration,View,18,3
2683,Mark Robinson,AWS Amplify,Like,3,3
2683,Mark Robinson,AWS Lambda,View,3,1
2683,Mark Robinson,AWS EC2,Comment,3,5
2683,Mark Robinson,AWS S3,Like,15,3
2683,Mark Robinson,AWS Identity and Access Management (IAM),View,17,1
2683,Mark Robinson,AWS Security Hub,Like,6,3
2683,Mark Robinson,AWS GuardDuty,Like,18,5
2683,Mark Robinson,AWS WAF,View,15,1
2684,Jorge Rogers,AWS Well-Architected Framework,Comment,4,1
2684,Jorge Rogers,AWS Solutions Architect Consulting,Comment,9,5
2684,Jorge Rogers,AWS Cloud Migration,Purchase,12,5
2684,Jorge Rogers,AWS Amplify,View,18,5
2684,Jorge Rogers,AWS Lambda,Purchase,16,3
2684,Jorge Rogers,AWS EC2,Like,16,2
2684,Jorge Rogers,AWS S3,Like,3,3
2684,Jorge Rogers,AWS Identity and Access Management (IAM),Purchase,9,5
2684,Jorge Rogers,AWS Security Hub,Comment,4,2
2684,Jorge Rogers,AWS GuardDuty,Like,13,2
2684,Jorge Rogers,AWS WAF,View,12,4
2685,Jennifer White,AWS Well-Architected Framework,Purchase,7,1
2685,Jennifer White,AWS Solutions Architect Consulting,Like,19,2
2685,Jennifer White,AWS Cloud Migration,View,8,2
2685,Jennifer White,AWS Amplify,Like,17,3
2685,Jennifer White,AWS Lambda,View,6,4
2685,Jennifer White,AWS EC2,Purchase,3,1
2685,Jennifer White,AWS S3,Like,7,3
2685,Jennifer White,AWS Identity and Access Management (IAM),View,9,1
2685,Jennifer White,AWS Security Hub,Comment,7,2
2685,Jennifer White,AWS GuardDuty,Like,13,1
2685,Jennifer White,AWS WAF,Purchase,10,3
2686,Cody Vance,AWS Well-Architected Framework,Like,18,5
2686,Cody Vance,AWS Solutions Architect Consulting,Comment,7,1
2686,Cody Vance,AWS Cloud Migration,Comment,17,3
2686,Cody Vance,AWS Amplify,Purchase,14,1
2686,Cody Vance,AWS Lambda,Purchase,20,4
2686,Cody Vance,AWS EC2,Purchase,13,1
2686,Cody Vance,AWS S3,Like,20,2
2686,Cody Vance,AWS Identity and Access Management (IAM),Comment,20,5
2686,Cody Vance,AWS Security Hub,Purchase,12,4
2686,Cody Vance,AWS GuardDuty,View,4,3
2686,Cody Vance,AWS WAF,Purchase,9,3
2687,Christopher Burgess,AWS Well-Architected Framework,Comment,1,5
2687,Christopher Burgess,AWS Solutions Architect Consulting,Like,6,3
2687,Christopher Burgess,AWS Cloud Migration,Comment,17,3
2687,Christopher Burgess,AWS Amplify,View,11,4
2687,Christopher Burgess,AWS Lambda,Purchase,11,2
2687,Christopher Burgess,AWS EC2,View,17,1
2687,Christopher Burgess,AWS S3,View,20,5
2687,Christopher Burgess,AWS Identity and Access Management (IAM),Comment,3,5
2687,Christopher Burgess,AWS Security Hub,Purchase,14,4
2687,Christopher Burgess,AWS GuardDuty,Purchase,7,4
2687,Christopher Burgess,AWS WAF,Purchase,11,2
2688,Ryan Scott,AWS Well-Architected Framework,View,7,1
2688,Ryan Scott,AWS Solutions Architect Consulting,Comment,19,5
2688,Ryan Scott,AWS Cloud Migration,Like,11,2
2688,Ryan Scott,AWS Amplify,Like,6,5
2688,Ryan Scott,AWS Lambda,View,18,2
2688,Ryan Scott,AWS EC2,Purchase,9,1
2688,Ryan Scott,AWS S3,Like,9,2
2688,Ryan Scott,AWS Identity and Access Management (IAM),View,11,1
2688,Ryan Scott,AWS Security Hub,View,15,1
2688,Ryan Scott,AWS GuardDuty,Comment,5,5
2688,Ryan Scott,AWS WAF,Like,6,2
2689,Joshua Crane,AWS Well-Architected Framework,View,10,1
2689,Joshua Crane,AWS Solutions Architect Consulting,View,17,2
2689,Joshua Crane,AWS Cloud Migration,Purchase,17,4
2689,Joshua Crane,AWS Amplify,Purchase,11,2
2689,Joshua Crane,AWS Lambda,Purchase,14,1
2689,Joshua Crane,AWS EC2,Comment,6,4
2689,Joshua Crane,AWS S3,Comment,4,3
2689,Joshua Crane,AWS Identity and Access Management (IAM),Comment,3,2
2689,Joshua Crane,AWS Security Hub,View,11,3
2689,Joshua Crane,AWS GuardDuty,Comment,7,5
2689,Joshua Crane,AWS WAF,Purchase,10,3
2690,Meredith Campbell,AWS Well-Architected Framework,Purchase,7,4
2690,Meredith Campbell,AWS Solutions Architect Consulting,Purchase,10,2
2690,Meredith Campbell,AWS Cloud Migration,Purchase,16,3
2690,Meredith Campbell,AWS Amplify,Comment,13,4
2690,Meredith Campbell,AWS Lambda,Like,17,4
2690,Meredith Campbell,AWS EC2,Purchase,7,2
2690,Meredith Campbell,AWS S3,Comment,12,4
2690,Meredith Campbell,AWS Identity and Access Management (IAM),Purchase,17,4
2690,Meredith Campbell,AWS Security Hub,Like,15,5
2690,Meredith Campbell,AWS GuardDuty,Purchase,8,5
2690,Meredith Campbell,AWS WAF,View,9,4
2691,Daniel Pearson,AWS Well-Architected Framework,Comment,10,4
2691,Daniel Pearson,AWS Solutions Architect Consulting,View,16,5
2691,Daniel Pearson,AWS Cloud Migration,View,14,3
2691,Daniel Pearson,AWS Amplify,View,2,1
2691,Daniel Pearson,AWS Lambda,Like,8,3
2691,Daniel Pearson,AWS EC2,Like,14,5
2691,Daniel Pearson,AWS S3,View,6,3
2691,Daniel Pearson,AWS Identity and Access Management (IAM),Like,8,4
2691,Daniel Pearson,AWS Security Hub,Like,10,3
2691,Daniel Pearson,AWS GuardDuty,View,20,1
2691,Daniel Pearson,AWS WAF,Like,4,3
2692,Donald Martinez,AWS Well-Architected Framework,Purchase,8,4
2692,Donald Martinez,AWS Solutions Architect Consulting,Comment,6,1
2692,Donald Martinez,AWS Cloud Migration,Like,20,3
2692,Donald Martinez,AWS Amplify,Comment,13,3
2692,Donald Martinez,AWS Lambda,Purchase,17,4
2692,Donald Martinez,AWS EC2,Comment,17,5
2692,Donald Martinez,AWS S3,Purchase,8,3
2692,Donald Martinez,AWS Identity and Access Management (IAM),Like,1,1
2692,Donald Martinez,AWS Security Hub,View,19,5
2692,Donald Martinez,AWS GuardDuty,View,9,4
2692,Donald Martinez,AWS WAF,Like,7,3
2693,Denise Petersen,AWS Well-Architected Framework,Comment,5,4
2693,Denise Petersen,AWS Solutions Architect Consulting,Like,9,4
2693,Denise Petersen,AWS Cloud Migration,Purchase,2,5
2693,Denise Petersen,AWS Amplify,Like,20,5
2693,Denise Petersen,AWS Lambda,Comment,4,4
2693,Denise Petersen,AWS EC2,Like,1,1
2693,Denise Petersen,AWS S3,Comment,9,5
2693,Denise Petersen,AWS Identity and Access Management (IAM),Like,15,2
2693,Denise Petersen,AWS Security Hub,Comment,3,1
2693,Denise Petersen,AWS GuardDuty,View,14,1
2693,Denise Petersen,AWS WAF,Purchase,4,1
2694,Mark Russo,AWS Well-Architected Framework,Comment,18,2
2694,Mark Russo,AWS Solutions Architect Consulting,Like,11,1
2694,Mark Russo,AWS Cloud Migration,View,19,4
2694,Mark Russo,AWS Amplify,Comment,4,1
2694,Mark Russo,AWS Lambda,Like,4,1
2694,Mark Russo,AWS EC2,View,14,4
2694,Mark Russo,AWS S3,View,12,5
2694,Mark Russo,AWS Identity and Access Management (IAM),Like,15,1
2694,Mark Russo,AWS Security Hub,Comment,5,4
2694,Mark Russo,AWS GuardDuty,View,4,4
2694,Mark Russo,AWS WAF,Purchase,5,2
2695,Steven Rose,AWS Well-Architected Framework,View,18,1
2695,Steven Rose,AWS Solutions Architect Consulting,Like,10,3
2695,Steven Rose,AWS Cloud Migration,View,3,3
2695,Steven Rose,AWS Amplify,Like,2,3
2695,Steven Rose,AWS Lambda,Purchase,4,1
2695,Steven Rose,AWS EC2,Purchase,5,1
2695,Steven Rose,AWS S3,Comment,19,3
2695,Steven Rose,AWS Identity and Access Management (IAM),Comment,6,1
2695,Steven Rose,AWS Security Hub,Like,9,3
2695,Steven Rose,AWS GuardDuty,Comment,20,5
2695,Steven Rose,AWS WAF,View,8,1
2696,John Rose,AWS Well-Architected Framework,Comment,20,3
2696,John Rose,AWS Solutions Architect Consulting,View,11,3
2696,John Rose,AWS Cloud Migration,Purchase,6,5
2696,John Rose,AWS Amplify,Comment,1,3
2696,John Rose,AWS Lambda,Like,7,4
2696,John Rose,AWS EC2,Comment,5,2
2696,John Rose,AWS S3,View,7,5
2696,John Rose,AWS Identity and Access Management (IAM),Purchase,12,5
2696,John Rose,AWS Security Hub,Like,5,2
2696,John Rose,AWS GuardDuty,Purchase,16,1
2696,John Rose,AWS WAF,Comment,9,3
2697,Megan Collins,AWS Well-Architected Framework,Purchase,15,5
2697,Megan Collins,AWS Solutions Architect Consulting,View,18,2
2697,Megan Collins,AWS Cloud Migration,View,19,1
2697,Megan Collins,AWS Amplify,View,7,2
2697,Megan Collins,AWS Lambda,Like,3,3
2697,Megan Collins,AWS EC2,Like,7,1
2697,Megan Collins,AWS S3,Purchase,18,1
2697,Megan Collins,AWS Identity and Access Management (IAM),View,6,3
2697,Megan Collins,AWS Security Hub,Like,9,2
2697,Megan Collins,AWS GuardDuty,Comment,17,3
2697,Megan Collins,AWS WAF,Purchase,7,2
2698,Amanda Sandoval,AWS Well-Architected Framework,View,1,3
2698,Amanda Sandoval,AWS Solutions Architect Consulting,Comment,16,2
2698,Amanda Sandoval,AWS Cloud Migration,Comment,15,4
2698,Amanda Sandoval,AWS Amplify,View,7,5
2698,Amanda Sandoval,AWS Lambda,Like,4,3
2698,Amanda Sandoval,AWS EC2,Like,18,5
2698,Amanda Sandoval,AWS S3,View,18,3
2698,Amanda Sandoval,AWS Identity and Access Management (IAM),Comment,10,4
2698,Amanda Sandoval,AWS Security Hub,Like,12,2
2698,Amanda Sandoval,AWS GuardDuty,Purchase,20,5
2698,Amanda Sandoval,AWS WAF,Comment,2,1
2699,Jack Chavez,AWS Well-Architected Framework,Comment,14,2
2699,Jack Chavez,AWS Solutions Architect Consulting,Purchase,12,3
2699,Jack Chavez,AWS Cloud Migration,View,20,4
2699,Jack Chavez,AWS Amplify,Comment,13,2
2699,Jack Chavez,AWS Lambda,Like,13,5
2699,Jack Chavez,AWS EC2,Like,7,3
2699,Jack Chavez,AWS S3,Purchase,4,1
2699,Jack Chavez,AWS Identity and Access Management (IAM),Purchase,11,1
2699,Jack Chavez,AWS Security Hub,Purchase,12,5
2699,Jack Chavez,AWS GuardDuty,Like,14,1
2699,Jack Chavez,AWS WAF,Purchase,17,4
2700,Dwayne Bishop,AWS Well-Architected Framework,View,11,5
2700,Dwayne Bishop,AWS Solutions Architect Consulting,Like,9,2
2700,Dwayne Bishop,AWS Cloud Migration,View,2,3
2700,Dwayne Bishop,AWS Amplify,Comment,5,3
2700,Dwayne Bishop,AWS Lambda,Comment,10,1
2700,Dwayne Bishop,AWS EC2,Purchase,19,2
2700,Dwayne Bishop,AWS S3,Comment,3,2
2700,Dwayne Bishop,AWS Identity and Access Management (IAM),Like,11,2
2700,Dwayne Bishop,AWS Security Hub,View,11,2
2700,Dwayne Bishop,AWS GuardDuty,Purchase,18,2
2700,Dwayne Bishop,AWS WAF,Like,8,5
2701,Tyler Patel,AWS Well-Architected Framework,Like,13,4
2701,Tyler Patel,AWS Solutions Architect Consulting,Purchase,14,1
2701,Tyler Patel,AWS Cloud Migration,Comment,18,1
2701,Tyler Patel,AWS Amplify,Comment,6,1
2701,Tyler Patel,AWS Lambda,Purchase,6,4
2701,Tyler Patel,AWS EC2,Purchase,10,4
2701,Tyler Patel,AWS S3,Comment,19,3
2701,Tyler Patel,AWS Identity and Access Management (IAM),Like,7,4
2701,Tyler Patel,AWS Security Hub,View,8,5
2701,Tyler Patel,AWS GuardDuty,Purchase,13,5
2701,Tyler Patel,AWS WAF,Like,8,5
2702,Jessica Rodriguez,AWS Well-Architected Framework,View,12,3
2702,Jessica Rodriguez,AWS Solutions Architect Consulting,Like,3,4
2702,Jessica Rodriguez,AWS Cloud Migration,View,16,4
2702,Jessica Rodriguez,AWS Amplify,Like,9,2
2702,Jessica Rodriguez,AWS Lambda,Like,1,3
2702,Jessica Rodriguez,AWS EC2,Comment,19,5
2702,Jessica Rodriguez,AWS S3,View,2,4
2702,Jessica Rodriguez,AWS Identity and Access Management (IAM),Like,16,2
2702,Jessica Rodriguez,AWS Security Hub,Comment,20,1
2702,Jessica Rodriguez,AWS GuardDuty,Comment,4,3
2702,Jessica Rodriguez,AWS WAF,Comment,15,3
2703,John Andersen,AWS Well-Architected Framework,Like,13,3
2703,John Andersen,AWS Solutions Architect Consulting,Like,12,3
2703,John Andersen,AWS Cloud Migration,Purchase,7,2
2703,John Andersen,AWS Amplify,Comment,10,3
2703,John Andersen,AWS Lambda,Purchase,17,4
2703,John Andersen,AWS EC2,Comment,9,5
2703,John Andersen,AWS S3,Like,8,2
2703,John Andersen,AWS Identity and Access Management (IAM),Purchase,18,2
2703,John Andersen,AWS Security Hub,Like,11,2
2703,John Andersen,AWS GuardDuty,Purchase,7,1
2703,John Andersen,AWS WAF,View,1,3
2704,Jason Ramirez,AWS Well-Architected Framework,Comment,4,4
2704,Jason Ramirez,AWS Solutions Architect Consulting,View,4,3
2704,Jason Ramirez,AWS Cloud Migration,Comment,16,2
2704,Jason Ramirez,AWS Amplify,Comment,10,2
2704,Jason Ramirez,AWS Lambda,View,9,1
2704,Jason Ramirez,AWS EC2,Comment,7,2
2704,Jason Ramirez,AWS S3,Comment,14,2
2704,Jason Ramirez,AWS Identity and Access Management (IAM),Purchase,3,4
2704,Jason Ramirez,AWS Security Hub,Comment,9,1
2704,Jason Ramirez,AWS GuardDuty,Comment,11,2
2704,Jason Ramirez,AWS WAF,Purchase,2,4
2705,Henry Soto,AWS Well-Architected Framework,Comment,5,5
2705,Henry Soto,AWS Solutions Architect Consulting,Comment,2,1
2705,Henry Soto,AWS Cloud Migration,Like,10,5
2705,Henry Soto,AWS Amplify,Like,14,3
2705,Henry Soto,AWS Lambda,Like,15,3
2705,Henry Soto,AWS EC2,Comment,4,3
2705,Henry Soto,AWS S3,Like,15,5
2705,Henry Soto,AWS Identity and Access Management (IAM),Purchase,3,3
2705,Henry Soto,AWS Security Hub,Purchase,17,1
2705,Henry Soto,AWS GuardDuty,Purchase,14,2
2705,Henry Soto,AWS WAF,Comment,13,2
2706,Valerie Fisher,AWS Well-Architected Framework,Comment,6,1
2706,Valerie Fisher,AWS Solutions Architect Consulting,Purchase,12,1
2706,Valerie Fisher,AWS Cloud Migration,View,9,4
2706,Valerie Fisher,AWS Amplify,Purchase,9,5
2706,Valerie Fisher,AWS Lambda,Purchase,9,4
2706,Valerie Fisher,AWS EC2,Comment,7,2
2706,Valerie Fisher,AWS S3,Purchase,13,2
2706,Valerie Fisher,AWS Identity and Access Management (IAM),Purchase,1,1
2706,Valerie Fisher,AWS Security Hub,Like,9,5
2706,Valerie Fisher,AWS GuardDuty,Purchase,5,2
2706,Valerie Fisher,AWS WAF,Comment,16,3
2707,Paul Bailey,AWS Well-Architected Framework,View,3,1
2707,Paul Bailey,AWS Solutions Architect Consulting,Purchase,7,2
2707,Paul Bailey,AWS Cloud Migration,Comment,11,1
2707,Paul Bailey,AWS Amplify,Purchase,4,1
2707,Paul Bailey,AWS Lambda,View,17,1
2707,Paul Bailey,AWS EC2,Like,4,5
2707,Paul Bailey,AWS S3,Purchase,4,2
2707,Paul Bailey,AWS Identity and Access Management (IAM),Purchase,20,3
2707,Paul Bailey,AWS Security Hub,Like,2,4
2707,Paul Bailey,AWS GuardDuty,Like,15,2
2707,Paul Bailey,AWS WAF,Purchase,12,1
2708,Pamela Butler,AWS Well-Architected Framework,Like,3,4
2708,Pamela Butler,AWS Solutions Architect Consulting,View,11,4
2708,Pamela Butler,AWS Cloud Migration,View,14,3
2708,Pamela Butler,AWS Amplify,Comment,6,1
2708,Pamela Butler,AWS Lambda,Comment,2,2
2708,Pamela Butler,AWS EC2,Purchase,5,1
2708,Pamela Butler,AWS S3,Like,20,3
2708,Pamela Butler,AWS Identity and Access Management (IAM),Purchase,1,4
2708,Pamela Butler,AWS Security Hub,View,5,2
2708,Pamela Butler,AWS GuardDuty,Purchase,11,1
2708,Pamela Butler,AWS WAF,View,9,1
2709,Amy Lewis,AWS Well-Architected Framework,View,6,2
2709,Amy Lewis,AWS Solutions Architect Consulting,Like,6,2
2709,Amy Lewis,AWS Cloud Migration,View,2,3
2709,Amy Lewis,AWS Amplify,Purchase,2,3
2709,Amy Lewis,AWS Lambda,View,12,3
2709,Amy Lewis,AWS EC2,Like,3,1
2709,Amy Lewis,AWS S3,View,18,5
2709,Amy Lewis,AWS Identity and Access Management (IAM),Like,3,4
2709,Amy Lewis,AWS Security Hub,Purchase,7,4
2709,Amy Lewis,AWS GuardDuty,Purchase,6,5
2709,Amy Lewis,AWS WAF,Like,9,4
2710,Diane Pennington,AWS Well-Architected Framework,Like,7,4
2710,Diane Pennington,AWS Solutions Architect Consulting,Like,12,3
2710,Diane Pennington,AWS Cloud Migration,View,2,4
2710,Diane Pennington,AWS Amplify,Comment,12,4
2710,Diane Pennington,AWS Lambda,Comment,5,3
2710,Diane Pennington,AWS EC2,Comment,13,3
2710,Diane Pennington,AWS S3,Purchase,14,2
2710,Diane Pennington,AWS Identity and Access Management (IAM),Comment,10,1
2710,Diane Pennington,AWS Security Hub,Purchase,20,2
2710,Diane Pennington,AWS GuardDuty,Like,15,3
2710,Diane Pennington,AWS WAF,View,19,1
2711,Nicole Thomas,AWS Well-Architected Framework,View,15,5
2711,Nicole Thomas,AWS Solutions Architect Consulting,View,18,3
2711,Nicole Thomas,AWS Cloud Migration,Purchase,6,4
2711,Nicole Thomas,AWS Amplify,Comment,7,3
2711,Nicole Thomas,AWS Lambda,Comment,15,4
2711,Nicole Thomas,AWS EC2,View,13,3
2711,Nicole Thomas,AWS S3,View,12,4
2711,Nicole Thomas,AWS Identity and Access Management (IAM),View,1,4
2711,Nicole Thomas,AWS Security Hub,Like,19,1
2711,Nicole Thomas,AWS GuardDuty,Purchase,17,1
2711,Nicole Thomas,AWS WAF,Comment,13,1
2712,Kyle Woods,AWS Well-Architected Framework,Like,4,1
2712,Kyle Woods,AWS Solutions Architect Consulting,Comment,20,3
2712,Kyle Woods,AWS Cloud Migration,Like,4,5
2712,Kyle Woods,AWS Amplify,Purchase,6,1
2712,Kyle Woods,AWS Lambda,View,5,1
2712,Kyle Woods,AWS EC2,Like,4,3
2712,Kyle Woods,AWS S3,Like,6,2
